sub	ses	task	run	n_volumes	mean_fd_p	median_fd_p	max_fd_p	prop_fd_p_over_thresh	n_fd_p_over_thresh	mean_dvars	site	avg_en	exclude_euler	exclude_mriqc	exclude	exclude_reason
sub-ADNI053S5296	ses-M000	task-rest		140	0.2086784629252098	0.1809075755901122	0.5305242077243904	0.0	0	1.259622633093525	53	-21.0	0	0	0	
sub-ADNI053S5296	ses-M024	task-rest		200	0.1511050957966184	0.128989749768025	0.6329348776402992	0.0	0	1.0990865879396985	53	-27.0	0	0	0	
sub-ADNI053S5296	ses-M060	task-rest		197	0.0642556071714595	0.0593121584781587	0.2160528369741783	0.0	0	1.3546712653061226	53	-28.0	0	0	0	
sub-ADNI053S5296	ses-M084	task-rest		197	0.0879497736999705	0.075768710248862	0.3709660327033191	0.0	0	1.475428168367347	53	-14.0	0	0	0	
sub-ADNI053S6861	ses-M000	task-rest		197	0.1363444150946976	0.1106015822564956	0.473652016871576	0.0	0	1.5396219999999998	53	-20.0	0	0	0	
sub-ADNI053S6861	ses-M012	task-rest		197	0.1353013744654866	0.0991770295008631	0.6904956406266481	0.0	0	1.4563134948979592	53	-5.0	0	0	0	
sub-ADNI053S7086	ses-M000	task-rest		197	0.1318328775027997	0.1002415298074921	0.5633970071799147	0.0	0	1.1958224642857145	53	-29.0	0	0	0	
sub-ADNI057S0934	ses-M144	task-rest		200	0.2003714425984393	0.1734262030733615	0.9855914792114928	0.005	1	1.0057601658291455	57	-18.0	0	0	0	
sub-ADNI057S0934	ses-M186	task-rest		200	0.1851894222158476	0.1412188145364284	1.0502149982677238	0.025	5	0.882630592964824	57	-42.0	0	0	0	
sub-ADNI057S5292	ses-M060	task-rest		200	0.1415911304880174	0.1114720428399514	0.9056063745424134	0.005	1	0.8367545075376884	57	-15.0	0	0	0	
sub-ADNI057S5292	ses-M072	task-rest		200	0.1100544598850905	0.0961261802442395	0.3659449614260496	0.0	0	0.8854245879396985	57	-15.0	0	0	0	
sub-ADNI057S6869	ses-M000	task-rest		200	0.1051981129563886	0.0823857249639372	0.6248292382137703	0.0	0	0.9869310804020102	57	-57.0	0	0	0	
sub-ADNI057S6869	ses-M012	task-rest		200	0.2452488366989786	0.1951310873281064	1.1150241784469523	0.02	4	1.0094295879396984	57	-75.0	0	0	0	
sub-ADNI057S6869	ses-M024	task-rest		200	0.1492107348371993	0.1267101934816318	1.2452308238370218	0.005	1	1.0317939246231156	57	-110.0	0	0	0	
sub-ADNI067S0056	ses-M144	task-rest		976	0.1556194561993874	0.1493825875593628	0.406967158202824	0.0	0	1.0613903579487178	67	-9.0	0	0	0	
sub-ADNI067S0056	ses-M156	task-rest		976	0.2075794654436601	0.1845534182663665	0.7977780555536792	0.0	0	1.021414396923077	67	-11.0	0	0	0	
sub-ADNI067S0056	ses-M168	task-rest		976	0.1331682173335517	0.1200618133773325	0.3739190966693433	0.0	0	1.1026821425641025	67	-3.0	0	0	0	
sub-ADNI067S0059	ses-M144	task-rest		976	0.2183389185935515	0.1951889834583082	0.7785871334933573	0.0	0	1.050847628717949	67	-26.0	0	0	0	
sub-ADNI067S0059	ses-M168	task-rest		976	0.2330434168832176	0.2034848313762756	0.8709908581208745	0.0010245901639344	1	1.0577085005128206	67	-35.0	0	0	0	
sub-ADNI067S2301	ses-M078	task-rest		976	0.1658605822533193	0.147470212575267	0.9274479855246118	0.0040983606557377	4	1.0917934574358972	67	-17.0	0	0	0	
sub-ADNI067S2301	ses-M102	task-rest		976	0.1540296915590833	0.1339832828091012	0.650481015897185	0.0	0	1.0730854471794873	67	-3.0	0	0	0	
sub-ADNI067S2304	ses-M078	task-rest		976	0.0776447441506811	0.0659267401108664	0.273601606850704	0.0	0	1.1013225487179483	67	-19.0	0	0	0	
sub-ADNI067S2304	ses-M090	task-rest		976	0.0828938313633934	0.0758083992376622	0.3721059008256505	0.0	0	1.0595478492307693	67	-8.0	0	0	0	
sub-ADNI067S2304	ses-M102	task-rest		976	0.084915844946202	0.0752329700008567	0.3404663945715108	0.0	0	1.088389442051282	67	-11.0	0	0	0	
sub-ADNI067S2304	ses-M126	task-rest		976	0.0662263322779833	0.0581978253467084	0.3614766936721646	0.0	0	1.0863231097435897	67	-21.0	0	0	0	
sub-ADNI067S4072	ses-M072	task-rest		976	0.0873480923234469	0.0752820812357353	0.3878970636057712	0.0	0	1.0702382666666663	67	-8.0	0	0	0	
sub-ADNI067S4184	ses-M072	task-rest		976	0.0764189616049617	0.056422639802495	0.5873368695688111	0.0	0	1.0698887015384615	67	-5.0	0	0	0	
sub-ADNI067S4212	ses-M072	task-rest		976	0.1934302077355335	0.1273948673473744	2.140794461753094	0.0276639344262295	27	1.0166130471794872	67	-18.0	0	0	0	
sub-ADNI067S4212	ses-M120	task-rest		976	0.2216602939581547	0.1135896432075724	2.080583974887208	0.0563524590163934	55	1.0540424287179486	67	-24.0	0	0	0	
sub-ADNI067S4767	ses-M060	task-rest		976	0.200331281937382	0.1825882089676221	1.3347026525105747	0.0051229508196721	5	1.1841556123076924	67	-13.0	0	0	0	
sub-ADNI067S4767	ses-M072	task-rest		976	0.2594339671127981	0.2150935277847041	1.5477002709620689	0.0235655737704918	23	1.0441384	67	-16.0	0	0	0	
sub-ADNI067S4767	ses-M084	task-rest		976	0.1497043172048191	0.1278002456885042	0.6397829830851538	0.0	0	1.0427707015384615	67	-20.0	0	0	0	
sub-ADNI067S4782	ses-M060	task-rest		976	0.2309082513538884	0.1478331743768152	2.3378212864686145	0.033811475409836	33	1.193836273846154	67	-10.0	0	0	0	
sub-ADNI067S4782	ses-M072	task-rest		976	0.1267720746638477	0.105417669291986	0.7841888153293142	0.0	0	1.1314503948717949	67	-16.0	0	0	0	
sub-ADNI067S4782	ses-M084	task-rest		976	0.1282483441989408	0.1028780257591968	0.8137311308280778	0.0010245901639344	1	1.0411735917948717	67	-21.0	0	0	0	
sub-ADNI067S4782	ses-M108	task-rest		976	0.097844109821065	0.0846419614477361	1.7242122679485017	0.0010245901639344	1	1.066682118974359	67	-19.0	0	0	0	
sub-ADNI067S6045	ses-M000	task-rest		976	0.1306712656552089	0.1166591891403012	1.1253761947731895	0.0020491803278688	2	1.066861961025641	67	-23.0	0	0	0	
sub-ADNI067S6117	ses-M000	task-rest		976	0.1009385191131864	0.0739652920003439	1.1721136141086406	0.0020491803278688	2	1.1817341835897437	67	-12.0	0	0	0	
sub-ADNI067S6117	ses-M042	task-rest		976	0.0799855059861243	0.0666301036700598	1.404139419391189	0.0030737704918032	3	1.2127878430769232	67	-6.0	0	0	0	
sub-ADNI067S6138	ses-M000	task-rest		976	0.149427156882107	0.1263415841986098	1.1546494839436912	0.0020491803278688	2	1.0908363415384614	67	-16.0	0	0	0	
sub-ADNI067S6442	ses-M000	task-rest		976	0.1434808667385456	0.1257479375151729	0.8803247377450477	0.0010245901639344	1	1.136092323076923	67	-21.0	0	0	0	
sub-ADNI067S6442	ses-M036	task-rest		976	0.1485846535283871	0.1285248120800429	0.7678180113250926	0.0	0	1.1458292533333334	67	-11.0	0	0	0	
sub-ADNI067S6443	ses-M000	task-rest		976	0.1505848016525995	0.1114117103018604	2.106380832380092	0.0143442622950819	14	1.0715985733333335	67	-21.0	0	0	0	
sub-ADNI067S6443	ses-M036	task-rest		976	0.1249976681797186	0.1070645974440274	0.9968605340066126	0.0010245901639344	1	1.2303823784615386	67	-28.0	0	0	0	
sub-ADNI067S6474	ses-M000	task-rest		976	0.1324485334917318	0.1161959113834923	1.0273981751342904	0.0010245901639344	1	1.1785746	67	-20.0	0	0	0	
sub-ADNI067S6474	ses-M012	task-rest		976	0.1274229557272942	0.1064612489619993	0.6033606672469732	0.0	0	1.1024464256410256	67	-10.0	0	0	0	
sub-ADNI067S6474	ses-M036	task-rest		976	0.0923879901097505	0.080787447095959	0.4641811862126427	0.0	0	1.0859886892307693	67	-17.0	0	0	0	
sub-ADNI067S6518	ses-M000	task-rest		976	0.3319927428835815	0.2792933486914423	2.004242996422513	0.0276639344262295	27	1.0032861846153849	67	-5.0	0	0	0	
sub-ADNI067S6525	ses-M000	task-rest		976	0.2776038637582264	0.2173433480853296	3.880714187529763	0.0297131147540983	29	1.0294482994871794	67	-10.0	0	0	0	
sub-ADNI067S6525	ses-M024	task-rest		976	0.2549205191956789	0.2209826534823684	2.153800498765864	0.0081967213114754	8	0.9974169528205128	67	-9.0	0	0	0	
sub-ADNI067S6528	ses-M000	task-rest		976	0.1380863091666469	0.1044143887311717	0.7447451716033169	0.0	0	1.0894554123076925	67	-5.0	0	0	0	
sub-ADNI067S6528	ses-M036	task-rest		976	0.165169234833698	0.1393173529899603	0.907224097201273	0.0010245901639344	1	1.0809738512820513	67	-8.0	0	0	0	
sub-ADNI067S6529	ses-M000	task-rest		976	0.1152943159263878	0.105527235796077	0.369856047555456	0.0	0	1.014205238974359	67	-11.0	0	0	0	
sub-ADNI067S6529	ses-M018	task-rest		976	0.0979315802664389	0.084524527321363	0.4320517179554864	0.0	0	1.0441002923076923	67	-16.0	0	0	0	
sub-ADNI067S6529	ses-M036	task-rest		976	0.0871888682569718	0.0795782003620264	0.3290474093336774	0.0	0	1.030256740512821	67	-16.0	0	0	0	
sub-ADNI067S6912	ses-M000	task-rest		976	0.4681224401107001	0.3215735953398904	5.163151508096075	0.2100409836065573	205	1.1219901282051283	67	-2.0	0	0	0	
sub-ADNI067S6957	ses-M000	task-rest		976	0.3945385708200852	0.3505102747879857	1.3940026435013226	0.055327868852459	54	1.0540639487179488	67	-19.0	0	0	0	
sub-ADNI067S6958	ses-M000	task-rest		976	0.3051497577662519	0.3008800212987256	0.7809375032986791	0.0	0	1.090753487179487	67	-22.0	0	0	0	
sub-ADNI067S6986	ses-M000	task-rest		976	0.1219058780155867	0.1091992499053446	1.387426557124617	0.0020491803278688	2	1.041747641025641	67	-3.0	0	0	0	
sub-ADNI067S6989	ses-M000	task-rest		976	0.0886003463510864	0.0693344307965254	0.8431851894070248	0.0010245901639344	1	1.034911591794872	67	-18.0	0	0	0	
sub-ADNI067S7008	ses-M000	task-rest		976	0.3152635164060883	0.2628911453678205	1.5196854829451176	0.0133196721311475	13	1.019728481025641	67	-40.0	0	0	0	
sub-ADNI067S7020	ses-M000	task-rest		976	0.1306382873841483	0.1056673060415212	0.722284798052845	0.0	0	1.0686588656410256	67	-6.0	0	0	0	
sub-ADNI067S7029	ses-M000	task-rest		976	0.1153378224684572	0.1047778942854183	0.3334314903736973	0.0	0	1.0331445210256411	67	-2.0	0	0	0	
sub-ADNI067S7033	ses-M000	task-rest		976	0.0876568925546524	0.0708550729407258	0.6137076372908128	0.0	0	1.1354305425641027	67	-10.0	0	0	0	
sub-ADNI067S7059	ses-M000	task-rest		976	0.0652151087508763	0.0601579011834529	0.2184934945748341	0.0	0	1.0904483692307692	67	-6.0	0	0	0	
sub-ADNI067S7061	ses-M000	task-rest		976	0.1308218324552146	0.1154145353897245	0.9435987985593086	0.0020491803278688	2	1.0214264882051285	67	-25.0	0	0	0	
sub-ADNI067S7068	ses-M000	task-rest		646	0.128855647062882	0.1103851876471983	1.0494916983814713	0.0030959752321981	2	1.0490353209302326	67	1.0	0	0	0	
sub-ADNI068S0127	ses-M138	task-rest		197	0.1697038388358987	0.1336544370096298	0.8555365715322737	0.0050761421319796	1	1.1711632040816329	68	-51.0	0	0	0	
sub-ADNI068S0127	ses-M150	task-rest		197	0.3832680184554472	0.3014166005202161	3.1441651156833768	0.0812182741116751	16	1.1335098571428572	68	-72.0	0	0	0	
sub-ADNI068S0127	ses-M168	task-rest		197	0.2221377720233093	0.1928397901037883	0.7190179076670409	0.0	0	1.114862581632653	68	-61.0	0	0	0	
sub-ADNI068S0127	ses-M174	task-rest		197	0.2666591786357077	0.2207888705983159	1.09596766608614	0.0253807106598984	5	1.161845362244898	68	-71.0	0	0	0	
sub-ADNI068S0210	ses-M138	task-rest		197	0.2165610591705018	0.1548230749869545	0.9402717001553198	0.0203045685279187	4	1.1834959897959183	68	-68.0	0	0	0	
sub-ADNI068S0473	ses-M138	task-rest		197	0.0927890033996181	0.0709311840703604	0.5534667091430329	0.0	0	1.1832069234693878	68	-49.0	0	0	0	
sub-ADNI068S0802	ses-M132	task-rest		197	0.1589162155843878	0.1352888007714746	0.6920430178836181	0.0	0	1.1052107193877552	68	-14.0	0	0	0	
sub-ADNI068S0802	ses-M150	task-rest		197	0.1515872282167183	0.1203567124009235	0.820197974856069	0.0050761421319796	1	1.2494441071428573	68	-16.0	0	0	0	
sub-ADNI068S2184	ses-M084	task-rest		197	0.3464880068976417	0.3148572491603376	1.862700691623916	0.0203045685279187	4	1.1884128265306122	68	-28.0	0	0	0	
sub-ADNI068S2184	ses-M108	task-rest		197	0.3004891686013411	0.2479720387498007	1.5009287631854469	0.0406091370558375	8	1.2160445510204083	68	-31.0	0	0	0	
sub-ADNI068S2187	ses-M078	task-rest		197	0.3927832858836743	0.3151361618016754	3.2007993555228307	0.0507614213197969	10	1.152721612244898	68	-10.0	0	0	0	
sub-ADNI068S2187	ses-M090	task-rest		197	0.1266450295372965	0.1126974583236047	0.5281621455553447	0.0	0	1.093069770408163	68	-15.0	0	0	0	
sub-ADNI068S2187	ses-M108	task-rest		197	0.1802251019418621	0.1310463870986599	1.3175262194805524	0.0101522842639593	2	1.122708556122449	68	-9.0	0	0	0	
sub-ADNI068S2315	ses-M078	task-rest		197	0.2192948594489652	0.1380982010466485	3.882651936014111	0.0203045685279187	4	1.08624925	68	-28.0	0	0	0	
sub-ADNI068S2315	ses-M114	task-rest		197	0.1501925952167878	0.0854419983935841	2.1631361104956826	0.015228426395939	3	1.1321494132653065	68	-30.0	0	0	0	
sub-ADNI068S2315	ses-M132	task-rest		197	0.1832175422460315	0.1227090982134724	1.7615149596224176	0.0253807106598984	5	1.144174892857143	68	-41.0	0	0	0	
sub-ADNI068S4061	ses-M078	task-rest		197	0.1113111567132281	0.074410650578817	0.90839867388019	0.0101522842639593	2	1.1846592551020407	68	-24.0	0	0	0	
sub-ADNI068S4061	ses-M102	task-rest		197	0.085566426085667	0.0697341913887076	0.4570020420130455	0.0	0	1.258078494897959	68	-25.0	0	0	0	
sub-ADNI068S4332	ses-M066	task-rest		197	0.1475938474528182	0.1017862618772272	1.103807346941022	0.0203045685279187	4	1.1797835510204082	68	-63.0	0	0	0	
sub-ADNI068S4332	ses-M078	task-rest		197	0.1424777339822605	0.1142456591104578	0.830467720588318	0.0101522842639593	2	1.2445382244897958	68	-54.0	0	0	0	
sub-ADNI068S4332	ses-M096	task-rest		197	0.1363279075170128	0.1059544816303378	0.7445125125128441	0.0	0	1.1937981173469387	68	-51.0	0	0	0	
sub-ADNI068S4340	ses-M066	task-rest		197	0.2680399930694825	0.2533557964364475	0.8923700841167802	0.0101522842639593	2	1.2300662295918368	68	-13.0	0	0	0	
sub-ADNI068S4340	ses-M096	task-rest		197	0.2225039382535871	0.2283446484723581	0.4924342665190245	0.0	0	1.2434808622448978	68	-17.0	0	0	0	
sub-ADNI068S4424	ses-M066	task-rest		197	0.1590035095751555	0.117740454516048	1.0459821078735028	0.0050761421319796	1	1.107871770408163	68	-13.0	0	0	0	
sub-ADNI068S4431	ses-M066	task-rest		197	0.0892573946810638	0.0664976449575189	0.4879529726325332	0.0	0	1.1167410204081631	68	-36.0	0	0	0	
sub-ADNI068S4431	ses-M084	task-rest		197	0.0930981171993231	0.0775358761085634	0.5007683543130973	0.0	0	1.2098270051020406	68	-36.0	0	0	0	
sub-ADNI070S5040	ses-M066	task-rest		197	0.0889973588275871	0.0699555422437484	1.595287756315737	0.0050761421319796	1	1.1800531479591838	70	-22.0	0	0	0	
sub-ADNI070S6229	ses-M000	task-rest		197	0.3746259080850259	0.2912679884078882	3.6393530679959047	0.0761421319796954	15	1.134879494897959	70	-28.0	0	0	0	
sub-ADNI070S6229	ses-M012	task-rest		197	0.4169372929796564	0.2417000361986872	2.991120727920287	0.1269035532994923	25	1.1741815357142855	70	-31.0	0	0	0	
sub-ADNI070S6229	ses-M036	task-rest		197	0.3098440258288247	0.2446883200318043	1.2593851929784154	0.0456852791878172	9	1.1879214081632652	70	-35.0	0	0	0	
sub-ADNI070S6229	ses-M048	task-rest		197	0.1924165142796033	0.1562359043470839	1.0755624161768482	0.0050761421319796	1	1.143364612244898	70	-26.0	0	0	0	
sub-ADNI070S6236	ses-M000	task-rest		197	0.1639743835626056	0.11645992398255	0.8325430904670779	0.0101522842639593	2	1.119739831632653	70	-10.0	0	0	0	
sub-ADNI070S6236	ses-M012	task-rest		197	0.169818281088694	0.1214832294141664	1.2823912482055522	0.0101522842639593	2	1.0782155051020408	70	-33.0	0	0	0	
sub-ADNI070S6236	ses-M024	task-rest		197	0.148152242342246	0.1000344389189798	0.9947228645261508	0.015228426395939	3	1.1948632448979593	70	-22.0	0	0	0	
sub-ADNI070S6236	ses-M036	task-rest		197	0.157444092101527	0.1033887080416597	0.852302149653692	0.0050761421319796	1	1.1042081479591837	70	-17.0	0	0	0	
sub-ADNI070S6236	ses-M048	task-rest		197	0.1555553782559584	0.1290910961101809	0.7564261279802876	0.0	0	1.1521525918367346	70	-24.0	0	0	0	
sub-ADNI070S6386	ses-M000	task-rest		197	0.2634533576778597	0.2533735647994071	0.7902222433253093	0.0	0	1.0948969030612243	70	-8.0	0	0	0	
sub-ADNI070S6542	ses-M000	task-rest		197	0.1243741135396664	0.0732393186044182	0.7698004764057977	0.0	0	1.067233918367347	70	-6.0	0	0	0	
sub-ADNI070S6548	ses-M000	task-rest		197	0.0514116970178578	0.0361396322816769	0.7071861099547851	0.0	0	1.0269894285714285	70	-9.0	0	0	0	
sub-ADNI070S6911	ses-M012	task-rest		197	0.2919947106862735	0.2759631309703536	1.2319911830294887	0.0203045685279187	4	1.201351484693877	70	-12.0	0	0	0	
sub-ADNI070S6942	ses-M000	task-rest		197	0.1043575543956487	0.0846767002937799	0.6237328607376991	0.0	0	1.0512819336734691	70	-2.0	0	0	0	
sub-ADNI070S6966	ses-M000	task-rest		197	0.0557692553075074	0.0527509899460943	0.1819407327931533	0.0	0	1.125593474489796	70	-3.0	0	0	0	
sub-ADNI070S7078	ses-M000	task-rest		197	0.3977405456635208	0.3219658135748857	2.041300660279305	0.0558375634517766	11	1.1331186683673469	70	-34.0	0	0	0	
sub-ADNI073S2182	ses-M132	task-rest		976	0.1564120226314991	0.129656918255952	0.7182643859339696	0.0	0	1.1158527487179488	73	-17.0	0	0	0	
sub-ADNI073S4216	ses-M102	task-rest		976	0.1207579691458567	0.1036241842428543	1.1172563166339446	0.0010245901639344	1	1.0808013282051283	73	-6.0	0	0	0	
sub-ADNI073S4552	ses-M096	task-rest		976	0.1397457490776604	0.1096103452546666	0.7931368232433653	0.0	0	1.142284283076923	73	-10.0	0	0	0	
sub-ADNI073S4795	ses-M084	task-rest		976	0.1923546860060501	0.1633951839047595	0.8844669543654015	0.0010245901639344	1	1.122546212307692	73	-15.0	0	0	0	
sub-ADNI073S6669	ses-M000	task-rest		976	0.1777590327233222	0.1425297186633705	0.7622176877654796	0.0	0	1.038701489230769	73	-21.0	0	0	0	
sub-ADNI073S6670	ses-M000	task-rest		976	0.1605825348715502	0.1447409549516825	0.5984827006950394	0.0	0	1.0187321066666666	73	-3.0	0	0	0	
sub-ADNI073S6907	ses-M000	task-rest		976	0.1610118387559968	0.1502464312883733	0.6493627728956813	0.0	0	1.1094746912820512	73	-15.0	0	0	0	
sub-ADNI073S6925	ses-M000	task-rest		976	0.1103482751036496	0.0998111585527829	0.427411839658063	0.0	0	1.0055288892307692	73	-4.0	0	0	0	
sub-ADNI073S6929	ses-M000	task-rest		976	0.2682081537408053	0.2403267158854184	0.8662681840418484	0.0040983606557377	4	1.110742392820513	73	-1.0	0	0	0	
sub-ADNI073S6952	ses-M000	task-rest		976	0.1214641640203027	0.1141532446961989	0.7741015593670907	0.0	0	1.063244593846154	73	-5.0	0	0	0	
sub-ADNI073S7052	ses-M000	task-rest		976	0.1470875743342537	0.1182680124009498	0.7977427784529995	0.0	0	1.0713496430769232	73	-9.0	0	0	0	
sub-ADNI073S7082	ses-M000	task-rest		976	0.1249302928809387	0.1084747772444355	0.6354357318109937	0.0	0	1.1651838553846154	73	-7.0	0	0	0	
sub-ADNI082S2121	ses-M090	task-rest		197	0.0832424651687796	0.0720647030965505	0.4363045788967071	0.0	0	1.0991175408163267	82	-9.0	0	0	0	
sub-ADNI082S2121	ses-M102	task-rest		197	0.1738943311472321	0.1047159367626051	1.5106193970133583	0.0203045685279187	4	1.0608407346938775	82	-25.0	0	0	0	
sub-ADNI082S2121	ses-M138	task-rest		197	0.086116698381578	0.0660612239608185	1.0446358207234945	0.0050761421319796	1	1.1187107448979592	82	-17.0	0	0	0	
sub-ADNI082S4224	ses-M078	task-rest		197	0.1479004512552388	0.13080554239743	0.5534473012232268	0.0	0	1.1628838265306125	82	-16.0	0	0	0	
sub-ADNI082S4224	ses-M090	task-rest		197	0.1924671481933639	0.1659969127135398	0.8227908500975277	0.0050761421319796	1	1.206217056122449	82	-17.0	0	0	0	
sub-ADNI082S4224	ses-M114	task-rest		197	0.255556934932021	0.2132006425245163	1.3587937781759756	0.0253807106598984	5	1.1753681326530612	82	-16.0	0	0	0	
sub-ADNI082S4428	ses-M072	task-rest		197	0.140485272228953	0.1209198814532302	0.8384451308138741	0.0050761421319796	1	1.0737391734693875	82	-12.0	0	0	0	
sub-ADNI082S4428	ses-M090	task-rest		197	0.1634422824265452	0.1287738792727307	2.493607223190748	0.0101522842639593	2	1.151737693877551	82	-12.0	0	0	0	
sub-ADNI082S4428	ses-M108	task-rest		197	0.1496861011582668	0.1021010224247997	0.7085025457137448	0.0	0	1.1427675867346938	82	-24.0	0	0	0	
sub-ADNI082S5278	ses-M054	task-rest		197	0.1111808460286423	0.1044426059163441	0.6781365668931228	0.0	0	1.192200918367347	82	-23.0	0	0	0	
sub-ADNI082S5278	ses-M078	task-rest		197	0.0787397907186341	0.0743617469443969	0.1950424844789461	0.0	0	1.214570178571429	82	-47.0	0	0	0	
sub-ADNI082S5282	ses-M024	task-rest		140	0.1562876762746473	0.1260477548358223	0.9125725967989216	0.0071428571428571	1	1.1006786690647483	82	-18.0	0	0	0	
sub-ADNI082S5282	ses-M054	task-rest		197	0.1778470814014491	0.1390966197672057	0.9273471398662196	0.0101522842639593	2	1.1828079081632654	82	-51.0	0	0	0	
sub-ADNI082S5282	ses-M072	task-rest		197	0.2361989064203922	0.1936346745439231	1.266095571254949	0.0101522842639593	2	1.090176663265306	82	-46.0	0	0	0	
sub-ADNI082S6197	ses-M000	task-rest		197	0.0808059870787163	0.0692678327393454	0.3664489929536591	0.0	0	1.0629894540816327	82	-20.0	0	0	0	
sub-ADNI082S6283	ses-M000	task-rest		197	0.1119502668898717	0.1095831015609269	0.2819481877370493	0.0	0	1.1461650357142856	82	-11.0	0	0	0	
sub-ADNI082S6283	ses-M024	task-rest		197	0.121331099490382	0.1025726812186097	0.4490370039653791	0.0	0	1.0939172448979593	82	-7.0	0	0	0	
sub-ADNI082S6287	ses-M000	task-rest		197	0.1178678809883811	0.0927497005442308	1.0031357937770682	0.0101522842639593	2	1.2147255306122449	82	-1.0	0	0	0	
sub-ADNI082S6415	ses-M000	task-rest		197	0.2525149148101576	0.2491646316186244	0.53746755892424	0.0	0	1.1650578775510203	82	-7.0	0	0	0	
sub-ADNI082S6415	ses-M042	task-rest		197	0.3074200992670448	0.3080234792494363	0.6210925149101169	0.0	0	1.129583051020408	82	-14.0	0	0	0	
sub-ADNI082S6563	ses-M000	task-rest		197	0.0907250771893004	0.0821667935782196	0.305529907281204	0.0	0	1.163716418367347	82	-13.0	0	0	0	
sub-ADNI082S6563	ses-M012	task-rest		197	0.213020177234803	0.1775154795614238	1.528219214188145	0.015228426395939	3	1.1639668826530614	82	-26.0	0	0	0	
sub-ADNI082S6564	ses-M048	task-rest		197	0.2472685285196224	0.2032018241190438	1.527652245869696	0.0101522842639593	2	1.0820815459183677	82	-10.0	0	0	0	
sub-ADNI082S6629	ses-M000	task-rest		197	0.1385079255482227	0.1159397460836968	0.499426912112962	0.0	0	1.0614610153061224	82	-12.0	0	0	0	
sub-ADNI082S6629	ses-M036	task-rest		197	0.1359748800388403	0.1087318601653832	0.7498762021295903	0.0	0	1.1129104897959186	82	-12.0	0	0	0	
sub-ADNI082S6690	ses-M000	task-rest		197	0.069217280785764	0.0538131393727121	0.6560483832999249	0.0	0	1.22353331122449	82	-25.0	0	0	0	
sub-ADNI082S7117	ses-M000	task-rest		197	0.1405294978041861	0.117641149041333	0.6101617139749396	0.0	0	1.1611836071428572	82	-16.0	0	0	0	
sub-ADNI094S2201	ses-M078	task-rest		197	0.1453407738538369	0.1186278230052366	1.0899630579672632	0.0050761421319796	1	1.2466560918367346	94	-2.0	0	0	0	
sub-ADNI094S2238	ses-M084	task-rest		197	0.111682719067625	0.067448287220397	0.6665853522725935	0.0	0	1.1064370459183674	94	-14.0	0	0	0	
sub-ADNI094S4234	ses-M036	task-rest		200	0.0821794274819526	0.0745348141032093	0.3758918388285465	0.0	0	0.8967083819095478	94	-28.0	0	0	0	
sub-ADNI094S4434	ses-M048	task-rest		200	0.1094579443483095	0.0718657670589561	2.2774844767782616	0.01	2	0.955887512562814	94	-24.0	0	0	0	
sub-ADNI094S4503	ses-M036	task-rest		200	0.1506835222857136	0.1133736023456392	0.5584716374082458	0.0	0	0.8427342964824119	94	-23.0	0	0	0	
sub-ADNI094S4630	ses-M024	task-rest		200	0.1558465698104648	0.1005527107185724	0.866996579917047	0.005	1	0.8897947185929649	94	-11.0	0	0	0	
sub-ADNI094S4649	ses-M066	task-rest		197	0.4237895361910756	0.359366945832096	1.073467108606741	0.0964467005076142	19	1.360595295918367	94	-33.0	0	0	0	
sub-ADNI094S6250	ses-M000	task-rest		197	0.1419962703177708	0.111973919353645	0.7649995250952192	0.0	0	1.1937148520408165	94	-8.0	0	0	0	
sub-ADNI094S6269	ses-M000	task-rest		197	0.1308687864799075	0.0886567999691825	0.5449077322489506	0.0	0	1.2198738265306122	94	-10.0	0	0	0	
sub-ADNI094S6275	ses-M000	task-rest		197	0.0742947896756536	0.0569641375803466	0.36541285061507	0.0	0	1.1863720153061226	94	-1.0	0	0	0	
sub-ADNI094S6278	ses-M000	task-rest		197	0.1709701235244496	0.1506096442001465	0.5591165986252908	0.0	0	1.203392586734694	94	-6.0	0	0	0	
sub-ADNI094S6417	ses-M000	task-rest		197	0.0764565806081089	0.0505731765174629	0.615589578384806	0.0	0	1.1832574336734694	94	-13.0	0	0	0	
sub-ADNI094S6419	ses-M000	task-rest		197	0.1721209488661471	0.1396172421939081	1.014345822831792	0.0101522842639593	2	1.1795158469387756	94	-13.0	0	0	0	
sub-ADNI094S6468	ses-M000	task-rest		976	0.1160289634722787	0.0907048654010381	0.734804157012274	0.0	0	1.0990446523076922	94	-42.0	0	0	0	
sub-ADNI094S6485	ses-M000	task-rest		976	0.0902134459299438	0.065538931026337	1.1428300060915972	0.0010245901639344	1	1.0122983169230768	94	-17.0	0	0	0	
sub-ADNI098S0896	ses-M138	task-rest		200	0.2221833183909525	0.1434985036674681	1.2639434500700757	0.03	6	0.8132194221105526	98	-67.0	0	0	0	
sub-ADNI098S0896	ses-M150	task-rest		200	0.6348109035348614	0.5064609686197544	2.7076189328593294	0.25	50	1.033650175879397	98	-58.0	0	0	0	
sub-ADNI098S4275	ses-M084	task-rest		200	0.3093924615804134	0.2582797347933792	1.3371220790045626	0.035	7	1.0545891407035175	98	-35.0	0	0	0	
sub-ADNI098S6343	ses-M000	task-rest		200	0.1692398343664033	0.1150101661958155	3.0744804188153774	0.01	2	0.7899477035175879	98	-20.0	0	0	0	
