sub	ses	task	run	n_volumes	mean_fd_p	median_fd_p	max_fd_p	prop_fd_p_over_thresh	n_fd_p_over_thresh	mean_dvars	site	avg_en	exclude_euler	exclude_mriqc	exclude	exclude_reason
sub-ADNI130S5258	ses-M096	task-rest		197	0.4107461868131575	0.2851536300863883	2.876786239387838	0.1218274111675127	24	1.0777019795918366	130	-9.0	0	1	1	mriqc_outlier
sub-ADNI130S6072	ses-M012	task-rest		197	0.177057442774951	0.1455146013719994	1.2149540501173512	0.0050761421319796	1	1.0827847295918367	130	-11.0	0	1	1	mriqc_outlier
sub-ADNI130S6604	ses-M024	task-rest		197	0.1392332010463776	0.1128408711733712	1.1564134994967494	0.0101522842639593	2	1.2775043826530614	130	-16.0	0	1	1	mriqc_outlier
sub-ADNI131S6143	ses-M000	task-rest		197	0.5927783522274419	0.4116088566833707	3.102744768976416	0.1878172588832487	37	1.0924748418367347	131	-13.0	0	1	1	mriqc_outlier
sub-ADNI131S6170	ses-M000	task-rest		197	0.394202122383627	0.2898937036236306	1.969216926090599	0.1065989847715736	21	1.0506696020408164	131	-21.0	0	1	1	mriqc_outlier
sub-ADNI131S6170	ses-M042	task-rest		197	0.2976675903256681	0.2184161399400291	1.3417726434918371	0.0558375634517766	11	1.0906443571428572	131	-32.0	0	1	1	mriqc_outlier
sub-ADNI131S6805	ses-M024	task-rest		197	0.7634767110338461	0.6023159902143865	3.095918703682074	0.365482233502538	72	1.0675606683673469	131	-29.0	0	1	1	mean_fd_p>0.7;mriqc_outlier
sub-ADNI131S7032	ses-M000	task-rest		197	0.5378514527742516	0.3704955100336893	4.203794426444968	0.1370558375634517	27	1.0375285153061224	131	-31.0	0	1	1	mriqc_outlier
sub-ADNI135S6446	ses-M012	task-rest		8	0.1720277485597004	0.1024830516041787	0.7158956372609494	0.0	0	3.463277285714286	135	-14.0	0	1	1	mriqc_outlier
sub-ADNI135S7003	ses-M000	task-rest		200	0.9602731505033572	0.5101397260751701	16.87532183340072	0.275	55	1.1978911005025124	135	-9.0	0	1	1	mean_fd_p>0.7;mriqc_outlier
sub-ADNI136S4269	ses-M006	task-rest		140	0.621020617685844	0.5734565531720031	1.6994998162960244	0.2714285714285714	38	1.1961089424460432	136	-12.0	0	1	1	mriqc_outlier
sub-ADNI136S4269	ses-M024	task-rest		140	0.9947648383088664	0.8944525629613809	4.862714236459146	0.6357142857142857	89	1.2351930719424458	136	-5.0	0	1	1	mean_fd_p>0.7;prop_fd_p_over_thresh>0.4;mriqc_outlier
sub-ADNI137S4299	ses-M072	task-rest		197	0.0520681204160362	0.0488375747535369	0.1380728353659942	0.0	0	1.1983239642857142	137	-58.0	1	1	1	euler_site_outlier;mriqc_outlier
sub-ADNI137S4299	ses-M084	task-rest		197	0.0701969944777375	0.0561555935661681	0.44265898797227	0.0	0	1.1589942295918367	137	-159.0	1	1	1	euler_site_outlier;mriqc_outlier
sub-ADNI137S4482	ses-M066	task-rest		197	0.1379755697595381	0.1061885103670541	0.7757226632671894	0.0	0	1.2235903316326529	137	-23.0	0	1	1	mriqc_outlier
sub-ADNI137S4536	ses-M102	task-rest		197	0.3899358515024395	0.2771901844994562	6.866379825091544	0.0558375634517766	11	1.1694219081632653	137	-29.0	0	1	1	mriqc_outlier
sub-ADNI137S4862	ses-M072	task-rest		197	0.2209208245290517	0.1664552424984076	2.444665171009509	0.0253807106598984	5	1.125759602040816	137	-42.0	0	1	1	mriqc_outlier
sub-ADNI141S1052	ses-M174	task-rest		197	0.1339840413707533	0.0966242629849972	0.8280005332823516	0.0050761421319796	1	1.0446203571428572	141	-44.0	0	1	1	mriqc_outlier
sub-ADNI141S1378	ses-M120	task-rest		197	0.5644979590438733	0.4189187742488255	2.462012707412608	0.233502538071066	46	1.1688488469387757	141	-21.0	0	1	1	mriqc_outlier
sub-ADNI141S6964	ses-M000	task-rest		197	0.183268567483255	0.1244422582081919	1.2719509511374616	0.015228426395939	3	1.1848142653061224	141	-107.0	1	1	1	euler_site_outlier;mriqc_outlier
sub-ADNI168S6051	ses-M000	task-rest		197	0.2643528192485715	0.1450857129128494	2.349184991167756	0.0507614213197969	10	1.1194858520408162	168	-5.0	0	1	1	mriqc_outlier
sub-ADNI168S6142	ses-M000	task-rest		197	0.4942087662082032	0.3630743699887497	7.967738021442662	0.0761421319796954	15	1.026841392857143	168	-43.0	0	1	1	mriqc_outlier
sub-ADNI168S6180	ses-M030	task-rest		197	0.4241778290193871	0.2673549825385719	5.292225015821555	0.0964467005076142	19	1.0198507499999998	168	-65.0	0	1	1	mriqc_outlier
sub-ADNI168S6350	ses-M000	task-rest		197	0.2808580586452563	0.2580058417434742	0.7866711730286763	0.0	0	1.1168995663265309	168	-90.0	1	0	1	euler_site_outlier
sub-ADNI168S6350	ses-M030	task-rest		197	0.2782406064713664	0.2448916082131837	0.849232496249657	0.015228426395939	3	1.1766652091836731	168	-82.0	1	0	1	euler_site_outlier
sub-ADNI168S6350	ses-M048	task-rest		197	0.2163379548507671	0.1940527090905212	0.9883559365808456	0.0101522842639593	2	0.9912011785714284	168	-116.0	1	0	1	euler_site_outlier
sub-ADNI168S6467	ses-M012	task-rest		197	0.1267194811107388	0.0946458576531191	0.8483304309470143	0.0050761421319796	1	1.2767223622448978	168	-46.0	0	1	1	mriqc_outlier
sub-ADNI168S6541	ses-M000	task-rest		197	0.0787811805242109	0.0618248068347454	0.4067219691705434	0.0	0	1.1577207295918368	168	-20.0	0	1	1	mriqc_outlier
sub-ADNI168S6541	ses-M012	task-rest		197	0.1023600870364053	0.0609456426291248	1.230973927315191	0.0101522842639593	2	1.2187330969387755	168	-20.0	0	1	1	mriqc_outlier
sub-ADNI168S6541	ses-M042	task-rest		197	0.0606142131769801	0.0391484322555713	0.6480734917059277	0.0	0	1.2256989540816328	168	-24.0	0	1	1	mriqc_outlier
sub-ADNI168S6828	ses-M000	task-rest		197	0.1187326553616573	0.0894831941934451	1.0482570704466043	0.0101522842639593	2	1.1257975153061226	168	-78.0	1	1	1	euler_site_outlier;mriqc_outlier
sub-ADNI168S6828	ses-M012	task-rest		197	0.3565345582433687	0.2718666377383588	5.09396888207196	0.0355329949238578	7	1.1608311734693877	168	-137.0	1	1	1	euler_site_outlier;mriqc_outlier
sub-ADNI168S6828	ses-M030	task-rest		197	0.2616365600234245	0.1748281096081257	6.213976184187557	0.0203045685279187	4	1.2594581734693877	168	-183.0	1	1	1	euler_site_outlier;mriqc_outlier
sub-ADNI168S6874	ses-M030	task-rest		197	0.7184559500145198	0.6838197439917919	1.6485713278248226	0.365482233502538	72	1.234471193877551	168	-47.0	0	1	1	mean_fd_p>0.7;mriqc_outlier
sub-ADNI177S6328	ses-M000	task-rest		197	0.1144416785968192	0.0967937344943777	0.4950809543303733	0.0	0	1.4546080663265308	177	-17.0	0	1	1	mriqc_outlier
sub-ADNI177S6335	ses-M000	task-rest		197	0.1403587620482717	0.1277683143089402	0.5230577607939593	0.0	0	1.0680375969387756	177	-17.0	0	1	1	mriqc_outlier
sub-ADNI177S6409	ses-M000	task-rest		197	0.1373198498186277	0.1186625913648132	0.9396350517361008	0.0050761421319796	1	1.055539	177	-22.0	0	1	1	mriqc_outlier
sub-ADNI177S6448	ses-M000	task-rest		197	0.2045652309409789	0.1771690003140886	0.5987795501359263	0.0	0	1.263627637755102	177	-15.0	0	1	1	mriqc_outlier
sub-ADNI305S6742	ses-M000	task-rest		197	0.4164731585840222	0.1435506635765814	10.531508337724349	0.065989847715736	13	1.1129577448979593	305	-8.0	0	1	1	mriqc_outlier
sub-ADNI341S6820	ses-M000	task-rest		976	0.3740991802037366	0.0978600750209215	26.31355813976856	0.0440573770491803	43	1.2459794215384616	341	-24.0	0	1	1	mriqc_outlier
sub-ADNI941S4036	ses-M114	task-rest		976	0.3486520412097758	0.2193144706181414	6.011215608228222	0.0768442622950819	75	1.012580646153846	941	-21.0	0	1	1	mriqc_outlier
sub-ADNI941S4100	ses-M072	task-rest		197	0.1341097941037007	0.0939779343402415	0.6636930057189229	0.0	0	1.1818163469387752	941	-20.0	0	1	1	mriqc_outlier
sub-ADNI941S4100	ses-M090	task-rest		976	0.1787305755987098	0.1607548355688939	0.8337626274435098	0.0020491803278688	2	1.0432117046153846	941	-54.0	0	1	1	mriqc_outlier
sub-ADNI941S5193	ses-M072	task-rest		976	0.738055375004197	0.6487849802959005	12.18996571851486	0.3668032786885246	358	1.0206216543589743	941	-18.0	0	1	1	mean_fd_p>0.7;mriqc_outlier
sub-ADNI941S6052	ses-M000	task-rest		197	0.2267527928209134	0.1734563454159448	1.3251875891412948	0.0203045685279187	4	1.1026921275510204	941	-17.0	0	1	1	mriqc_outlier
sub-ADNI941S6052	ses-M012	task-rest		976	0.4762306037215095	0.3786178102245989	4.407013362194637	0.1403688524590164	137	1.0176331025641028	941	-68.0	0	1	1	mriqc_outlier
sub-ADNI941S6333	ses-M000	task-rest		976	0.2620368655916612	0.1969011005775774	3.3549938038235885	0.0215163934426229	21	1.0378873948717948	941	-43.0	0	1	1	mriqc_outlier
sub-ADNI941S6333	ses-M030	task-rest		976	0.5536685550644748	0.4480407435860615	13.99369748680428	0.1680327868852459	164	1.0086614830769232	941	-49.0	0	1	1	mriqc_outlier
sub-ADNI941S6454	ses-M048	task-rest		976	0.21827434452458	0.1860821219327551	2.9005343731617894	0.0092213114754098	9	1.0305238666666667	941	-14.0	0	1	1	mriqc_outlier
sub-ADNI941S6495	ses-M000	task-rest		976	0.2263504928254677	0.2166868218071113	0.9487575945960034	0.0020491803278688	2	1.0500626892307692	941	-123.0	1	1	1	euler_site_outlier;mriqc_outlier
sub-ADNI941S6499	ses-M024	task-rest		976	0.1830283776629967	0.1648175335261404	0.7527194289552418	0.0	0	1.003411081025641	941	-71.0	0	1	1	mriqc_outlier
sub-ADNI941S6499	ses-M048	task-rest		976	0.1271932868640332	0.1184848057084486	0.4436822647448644	0.0	0	1.0363723794871795	941	-56.0	0	1	1	mriqc_outlier
sub-ADNI941S6580	ses-M000	task-rest		976	0.2828672474838837	0.2516051421573606	1.7866995837245994	0.0092213114754098	9	1.0856277815384616	941	-34.0	0	1	1	mriqc_outlier
sub-ADNI941S6580	ses-M012	task-rest		976	0.2478780186230047	0.219801686458896	1.0766223080528463	0.0051229508196721	5	1.041895995897436	941	-31.0	0	1	1	mriqc_outlier
sub-ADNI941S6580	ses-M024	task-rest		976	0.2077679292869112	0.1814390202783909	0.7245542115733695	0.0	0	1.0482863087179488	941	-33.0	0	1	1	mriqc_outlier
sub-ADNI941S6580	ses-M048	task-rest		976	0.2264369537345954	0.2049020423857947	0.7527580670667808	0.0	0	1.0549484287179485	941	-34.0	0	1	1	mriqc_outlier
sub-ADNI941S6962	ses-M012	task-rest		976	0.417470064613166	0.2690706536576519	4.4957293828010725	0.1065573770491803	104	1.0152187271794872	941	-67.0	0	1	1	mriqc_outlier
